slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
5959,6782.489349,0.000000,33.000000,112.444604,0.000000,129.108635
5960,6782.489349,0.000000,33.000000,112.945997,0.000000,121.337047
5961,6782.489349,0.000000,33.000000,113.447390,0.000000,113.565460
5962,6782.489349,0.000000,33.000000,113.948782,0.000000,105.793872
5963,6782.489349,0.000000,33.000000,114.450175,0.000000,98.022284
5964,6782.489349,0.000000,33.000000,114.951568,0.000000,90.250696
5965,6782.489349,0.000000,33.000000,115.452961,0.000000,82.479109
5966,6782.489349,0.000000,33.000000,115.954353,0.000000,74.707521
5967,6782.489349,0.000000,33.000000,116.455746,0.000000,66.935933
5968,6782.489349,0.000000,33.000000,116.957139,0.000000,59.164345
5969,6782.489349,0.000000,33.000000,117.458532,0.000000,51.392758
5970,6782.489349,0.000000,33.000000,117.959925,0.000000,43.621170
5971,6782.489349,0.000000,33.000000,118.461317,0.000000,35.849582
5972,6782.489349,0.000000,33.000000,118.962710,0.000000,28.077994
5973,6782.489349,0.000000,33.000000,119.464103,0.000000,20.306407
5974,6782.489349,0.000000,33.000000,119.965496,0.000000,12.534819
5975,6782.489349,0.000000,33.000000,120.466888,0.000000,4.763231
5976,6782.489349,0.000000,33.000000,120.968281,0.000000,356.991643
5977,6782.489349,0.000000,33.000000,121.469674,0.000000,349.220056
5978,6782.489349,0.000000,33.000000,121.971067,0.000000,341.448468
5979,6782.489349,0.000000,33.000000,122.472459,0.000000,333.676880
5980,6782.489349,0.000000,33.000000,122.973852,0.000000,325.905292
5981,6782.489349,0.000000,33.000000,123.475245,0.000000,318.133705
5982,6782.489349,0.000000,33.000000,123.976638,0.000000,310.362117
5983,6782.489349,0.000000,33.000000,124.478030,0.000000,302.590529
5984,6782.489349,0.000000,33.000000,124.979423,0.000000,294.818942
5985,6782.489349,0.000000,33.000000,125.480816,0.000000,287.047354
5986,6782.489349,0.000000,33.000000,125.982209,0.000000,279.275766
5987,6782.489349,0.000000,33.000000,126.483601,0.000000,271.504178
5988,6782.489349,0.000000,33.000000,126.984994,0.000000,263.732591
5989,6782.489349,0.000000,33.000000,127.486387,0.000000,255.961003
5990,6782.489349,0.000000,33.000000,127.987780,0.000000,248.189415
5991,6782.489349,0.000000,33.000000,128.489172,0.000000,240.417827
5992,6782.489349,0.000000,33.000000,128.990565,0.000000,232.646240
5993,6782.489349,0.000000,33.000000,129.491958,0.000000,224.874652
5994,6782.489349,0.000000,33.000000,129.993351,0.000000,217.103064
5995,6782.489349,0.000000,33.000000,130.494743,0.000000,209.331476
5996,6782.489349,0.000000,33.000000,130.996136,0.000000,201.559889
5997,6782.489349,0.000000,33.000000,131.497529,0.000000,193.788301
5998,6782.489349,0.000000,33.000000,131.998922,0.000000,186.016713
5999,6782.489349,0.000000,33.000000,132.500314,0.000000,178.245125
6000,6782.489349,0.000000,33.000000,133.001707,0.000000,170.473538
6001,6782.489349,0.000000,33.000000,133.503100,0.000000,162.701950
6002,6782.489349,0.000000,33.000000,134.004493,0.000000,154.930362
6003,6782.489349,0.000000,33.000000,134.505886,0.000000,147.158774
6004,6782.489349,0.000000,33.000000,135.007278,0.000000,139.387187
6005,6782.489349,0.000000,33.000000,135.508671,0.000000,131.615599
6006,6782.489349,0.000000,33.000000,136.010064,0.000000,123.844011
6007,6782.489349,0.000000,33.000000,136.511457,0.000000,116.072423
6008,6782.489349,0.000000,33.000000,137.012849,0.000000,108.300836
6009,6782.489349,0.000000,33.000000,137.514242,0.000000,100.529248
6010,6782.489349,0.000000,33.000000,138.015635,0.000000,92.757660
6011,6782.489349,0.000000,33.000000,138.517028,0.000000,84.986072
6012,6782.489349,0.000000,33.000000,139.018420,0.000000,77.214485
6013,6782.489349,0.000000,33.000000,139.519813,0.000000,69.442897
6014,6782.489349,0.000000,33.000000,140.021206,0.000000,61.671309
6015,6782.489349,0.000000,33.000000,140.522599,0.000000,53.899721
6016,6782.489349,0.000000,33.000000,141.023991,0.000000,46.128134
6017,6782.489349,0.000000,33.000000,141.525384,0.000000,38.356546
6018,6782.489349,0.000000,33.000000,142.026777,0.000000,30.584958
6019,6782.489349,0.000000,33.000000,142.528170,0.000000,22.813370
6020,6782.489349,0.000000,33.000000,143.029562,0.000000,15.041783
6021,6782.489349,0.000000,33.000000,143.530955,0.000000,7.270195
6022,6782.489349,0.000000,33.000000,144.032348,0.000000,359.498607
6023,6782.489349,0.000000,33.000000,144.533741,0.000000,351.727019
6024,6782.489349,0.000000,33.000000,145.035133,0.000000,343.955432
6025,6782.489349,0.000000,33.000000,145.536526,0.000000,336.183844
6026,6782.489349,0.000000,33.000000,146.037919,0.000000,328.412256
6027,6782.489349,0.000000,33.000000,146.539312,0.000000,320.640669
6028,6782.489349,0.000000,33.000000,147.040704,0.000000,312.869081
6029,6782.489349,0.000000,33.000000,147.542097,0.000000,305.097493
6030,6782.489349,0.000000,33.000000,148.043490,0.000000,297.325905
6031,6782.489349,0.000000,33.000000,148.544883,0.000000,289.554318
6032,6782.489349,0.000000,33.000000,149.046275,0.000000,281.782730
6033,6782.489349,0.000000,33.000000,149.547668,0.000000,274.011142
6034,6782.489349,0.000000,33.000000,150.049061,0.000000,266.239554
6035,6782.489349,0.000000,33.000000,150.550454,0.000000,258.467967
6036,6782.489349,0.000000,33.000000,151.051847,0.000000,250.696379
6037,6782.489349,0.000000,33.000000,151.553239,0.000000,242.924791
6038,6782.489349,0.000000,33.000000,152.054632,0.000000,235.153203
6039,6782.489349,0.000000,33.000000,152.556025,0.000000,227.381616
6040,6782.489349,0.000000,33.000000,153.057418,0.000000,219.610028
6041,6782.489349,0.000000,33.000000,153.558810,0.000000,211.838440
6042,6782.489349,0.000000,33.000000,154.060203,0.000000,204.066852
6043,6782.489349,0.000000,33.000000,154.561596,0.000000,196.295265
6044,6782.489349,0.000000,33.000000,155.062989,0.000000,188.523677
6045,6782.489349,0.000000,33.000000,155.564381,0.000000,180.752089
6046,6782.489349,0.000000,33.000000,156.065774,0.000000,172.980501
6047,6782.489349,0.000000,33.000000,156.567167,0.000000,165.208914
6048,6782.489349,0.000000,33.000000,157.068560,0.000000,157.437326
6049,6782.489349,0.000000,33.000000,157.569952,0.000000,149.665738
6050,6782.489349,0.000000,33.000000,158.071345,0.000000,141.894150
6051,6782.489349,0.000000,33.000000,158.572738,0.000000,134.122563
6052,6782.489349,0.000000,33.000000,159.074131,0.000000,126.350975
6053,6782.489349,0.000000,33.000000,159.575523,0.000000,118.579387
6054,6782.489349,0.000000,33.000000,160.076916,0.000000,110.807799
6055,6782.489349,0.000000,33.000000,160.578309,0.000000,103.036212
6056,6782.489349,0.000000,33.000000,161.079702,0.000000,95.264624
6057,6782.489349,0.000000,33.000000,161.581094,0.000000,87.493036
6058,6782.489349,0.000000,33.000000,162.082487,0.000000,79.721448
6059,6782.489349,0.000000,33.000000,162.583880,0.000000,71.949861
6060,6782.489349,0.000000,33.000000,163.085273,0.000000,64.178273
6061,6782.489349,0.000000,33.000000,163.586665,0.000000,56.406685
6062,6782.489349,0.000000,33.000000,164.088058,0.000000,48.635097
6063,6782.489349,0.000000,33.000000,164.589451,0.000000,40.863510
6064,6782.489349,0.000000,33.000000,165.090844,0.000000,33.091922
6065,6782.489349,0.000000,33.000000,165.592236,0.000000,25.320334
6066,6782.489349,0.000000,33.000000,166.093629,0.000000,17.548747
6067,6782.489349,0.000000,33.000000,166.595022,0.000000,9.777159
6068,6782.489349,0.000000,33.000000,167.096415,0.000000,2.005571
6069,6782.489349,0.000000,33.000000,167.597808,0.000000,354.233983
6070,6782.489349,0.000000,33.000000,168.099200,0.000000,346.462396
6071,6782.489349,0.000000,33.000000,168.600593,0.000000,338.690808
6072,6782.489349,0.000000,33.000000,169.101986,0.000000,330.919220
6073,6782.489349,0.000000,33.000000,169.603379,0.000000,323.147632
6074,6782.489349,0.000000,33.000000,170.104771,0.000000,315.376045
6075,6782.489349,0.000000,33.000000,170.606164,0.000000,307.604457
6076,6782.489349,0.000000,33.000000,171.107557,0.000000,299.832869
6077,6782.489349,0.000000,33.000000,171.608950,0.000000,292.061281
6078,6782.489349,0.000000,33.000000,172.110342,0.000000,284.289694
6079,6782.489349,0.000000,33.000000,172.611735,0.000000,276.518106
6080,6782.489349,0.000000,33.000000,173.113128,0.000000,268.746518
6081,6782.489349,0.000000,33.000000,173.614521,0.000000,260.974930
6082,6782.489349,0.000000,33.000000,174.115913,0.000000,253.203343
6083,6782.489349,0.000000,33.000000,174.617306,0.000000,245.431755
6084,6782.489349,0.000000,33.000000,175.118699,0.000000,237.660167
6085,6782.489349,0.000000,33.000000,175.620092,0.000000,229.888579
6086,6782.489349,0.000000,33.000000,176.121484,0.000000,222.116992
6087,6782.489349,0.000000,33.000000,176.622877,0.000000,214.345404
6088,6782.489349,0.000000,33.000000,177.124270,0.000000,206.573816
6089,6782.489349,0.000000,33.000000,177.625663,0.000000,198.802228
6090,6782.489349,0.000000,33.000000,178.127055,0.000000,191.030641
6091,6782.489349,0.000000,33.000000,178.628448,0.000000,183.259053
6092,6782.489349,0.000000,33.000000,179.129841,0.000000,175.487465
6093,6782.489349,0.000000,33.000000,179.631234,0.000000,167.715877
6094,6782.489349,0.000000,33.000000,180.132626,0.000000,159.944290
6095,6782.489349,0.000000,33.000000,180.634019,0.000000,152.172702
6096,6782.489349,0.000000,33.000000,181.135412,0.000000,144.401114
6097,6782.489349,0.000000,33.000000,181.636805,0.000000,136.629526
6098,6782.489349,0.000000,33.000000,182.138198,0.000000,128.857939
6099,6782.489349,0.000000,33.000000,182.639590,0.000000,121.086351
6100,6782.489349,0.000000,33.000000,183.140983,0.000000,113.314763
6101,6782.489349,0.000000,33.000000,183.642376,0.000000,105.543175
6102,6782.489349,0.000000,33.000000,184.143769,0.000000,97.771588
6103,6782.489349,0.000000,33.000000,184.645161,0.000000,90.000000
6104,6782.489349,0.000000,33.000000,185.146554,0.000000,82.228412
6105,6782.489349,0.000000,33.000000,185.647947,0.000000,74.456825
6106,6782.489349,0.000000,33.000000,186.149340,0.000000,66.685237
6107,6782.489349,0.000000,33.000000,186.650732,0.000000,58.913649
6108,6782.489349,0.000000,33.000000,187.152125,0.000000,51.142061
6109,6782.489349,0.000000,33.000000,187.653518,0.000000,43.370474
6110,6782.489349,0.000000,33.000000,188.154911,0.000000,35.598886
6111,6782.489349,0.000000,33.000000,188.656303,0.000000,27.827298
6112,6782.489349,0.000000,33.000000,189.157696,0.000000,20.055710
6113,6782.489349,0.000000,33.000000,189.659089,0.000000,12.284123
6114,6782.489349,0.000000,33.000000,190.160482,0.000000,4.512535
6115,6782.489349,0.000000,33.000000,190.661874,0.000000,356.740947
6116,6782.489349,0.000000,33.000000,191.163267,0.000000,348.969359
6117,6782.489349,0.000000,33.000000,191.664660,0.000000,341.197772
6118,6782.489349,0.000000,33.000000,192.166053,0.000000,333.426184
6119,6782.489349,0.000000,33.000000,192.667445,0.000000,325.654596
6120,6782.489349,0.000000,33.000000,193.168838,0.000000,317.883008
6121,6782.489349,0.000000,33.000000,193.670231,0.000000,310.111421
6122,6782.489349,0.000000,33.000000,194.171624,0.000000,302.339833
6123,6782.489349,0.000000,33.000000,194.673016,0.000000,294.568245
6124,6782.489349,0.000000,33.000000,195.174409,0.000000,286.796657
6125,6782.489349,0.000000,33.000000,195.675802,0.000000,279.025070
6126,6782.489349,0.000000,33.000000,196.177195,0.000000,271.253482
6127,6782.489349,0.000000,33.000000,196.678587,0.000000,263.481894
6128,6782.489349,0.000000,33.000000,197.179980,0.000000,255.710306
6129,6782.489349,0.000000,33.000000,197.681373,0.000000,247.938719
6130,6782.489349,0.000000,33.000000,198.182766,0.000000,240.167131
6131,6782.489349,0.000000,33.000000,198.684159,0.000000,232.395543
6132,6782.489349,0.000000,33.000000,199.185551,0.000000,224.623955
