slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
3344,6782.489349,0.000000,43.000000,240.141253,0.000000,291.810585
3353,6782.489349,0.000000,43.000000,244.653787,0.000000,221.866295
3354,6782.489349,0.000000,43.000000,245.155180,0.000000,214.094708
3362,6782.489349,0.000000,43.000000,249.166322,0.000000,151.922006
3370,6782.489349,0.000000,43.000000,253.177464,0.000000,89.749304
3371,6782.489349,0.000000,43.000000,253.678857,0.000000,81.977716
3374,6782.489349,0.000000,43.000000,255.183035,0.000000,58.662953
3382,6782.489349,0.000000,43.000000,259.194177,0.000000,356.490251
3387,6782.489349,0.000000,43.000000,261.701141,0.000000,317.632312
3388,6782.489349,0.000000,43.000000,262.202534,0.000000,309.860724
3393,6782.489349,0.000000,43.000000,264.709498,0.000000,271.002786
3400,6782.489349,0.000000,43.000000,268.219247,0.000000,216.601671
3404,6782.489349,0.000000,43.000000,270.224818,0.000000,185.515320
3414,6782.489349,0.000000,43.000000,275.238746,0.000000,107.799443
3423,6782.489349,0.000000,43.000000,279.751280,0.000000,37.855153
3438,6782.489349,0.000000,43.000000,287.272172,0.000000,281.281337
3457,6782.489349,0.000000,43.000000,296.798634,0.000000,133.621170
3458,6782.489349,0.000000,43.000000,297.300027,0.000000,125.849582
3486,6782.489349,0.000000,43.000000,311.339024,0.000000,268.245125
3489,6782.489349,0.000000,43.000000,312.843202,0.000000,244.930362
3493,6782.489349,0.000000,43.000000,314.848773,0.000000,213.844011
3494,6782.489349,0.000000,43.000000,315.350166,0.000000,206.072423
3506,6782.489349,0.000000,43.000000,321.366879,0.000000,112.813370
3508,6782.489349,0.000000,43.000000,322.369665,0.000000,97.270195
3514,6782.489349,0.000000,43.000000,325.378021,0.000000,50.640669
3515,6782.489349,0.000000,43.000000,325.879414,0.000000,42.869081
3520,6782.489349,0.000000,43.000000,328.386378,0.000000,4.011142
3521,6782.489349,0.000000,43.000000,328.887771,0.000000,356.239554
3524,6782.489349,0.000000,43.000000,330.391949,0.000000,332.924791
3527,6782.489349,0.000000,43.000000,331.896127,0.000000,309.610028
3528,6782.489349,0.000000,43.000000,332.397520,0.000000,301.838440
3541,6782.489349,0.000000,43.000000,338.915626,0.000000,200.807799
3559,6782.489349,0.000000,43.000000,347.940695,0.000000,60.919220
3560,6782.489349,0.000000,43.000000,348.442088,0.000000,53.147632
3567,6782.489349,0.000000,43.000000,351.951838,0.000000,358.746518
3579,6782.489349,0.000000,43.000000,357.968551,0.000000,265.487465
3583,6782.489349,0.000000,43.000000,359.974122,0.000000,234.401114
3586,6782.489349,0.000000,43.000000,1.478300,0.000000,211.086351
3593,6782.489349,0.000000,43.000000,4.988049,0.000000,156.685237
3601,6782.489349,0.000000,43.000000,8.999191,0.000000,94.512535
3607,6782.489349,0.000000,43.000000,12.007548,0.000000,47.883008
3609,6782.489349,0.000000,43.000000,13.010333,0.000000,32.339833
3614,6782.489349,0.000000,43.000000,15.517297,0.000000,353.481894
3620,6782.489349,0.000000,43.000000,18.525654,0.000000,306.852368
3624,6782.489349,0.000000,43.000000,20.531225,0.000000,275.766017
3631,6782.489349,0.000000,43.000000,24.040974,0.000000,221.364903
3649,6782.489349,0.000000,43.000000,33.066044,0.000000,81.476323
3660,6782.489349,0.000000,43.000000,38.581364,0.000000,355.988858
3670,6782.489349,0.000000,43.000000,43.595292,0.000000,278.272981
3676,6782.489349,0.000000,43.000000,46.603648,0.000000,231.643454
3678,6782.489349,0.000000,43.000000,47.606434,0.000000,216.100279
3681,6782.489349,0.000000,43.000000,49.110612,0.000000,192.785515
3683,6782.489349,0.000000,43.000000,50.113397,0.000000,177.242340
3689,6782.489349,0.000000,43.000000,53.121754,0.000000,130.612813
3692,6782.489349,0.000000,43.000000,54.625932,0.000000,107.298050
3697,6782.489349,0.000000,43.000000,57.132896,0.000000,68.440111
3719,6782.489349,0.000000,43.000000,68.163537,0.000000,257.465181
3729,6782.489349,0.000000,43.000000,73.177464,0.000000,179.749304
3731,6782.489349,0.000000,43.000000,74.180250,0.000000,164.206128
3743,6782.489349,0.000000,43.000000,80.196963,0.000000,70.947075
3746,6782.489349,0.000000,43.000000,81.701141,0.000000,47.632312
3749,6782.489349,0.000000,43.000000,83.205319,0.000000,24.317549
3751,6782.489349,0.000000,43.000000,84.208105,0.000000,8.774373
3761,6782.489349,0.000000,43.000000,89.222033,0.000000,291.058496
3764,6782.489349,0.000000,43.000000,90.726211,0.000000,267.743733
3771,6782.489349,0.000000,43.000000,94.235960,0.000000,213.342618
3774,6782.489349,0.000000,43.000000,95.740138,0.000000,190.027855
3782,6782.489349,0.000000,43.000000,99.751280,0.000000,127.855153
3783,6782.489349,0.000000,43.000000,100.252673,0.000000,120.083565
3784,6782.489349,0.000000,43.000000,100.754066,0.000000,112.311978
3786,6782.489349,0.000000,43.000000,101.756851,0.000000,96.768802
3798,6782.489349,0.000000,43.000000,107.773565,0.000000,3.509749
3802,6782.489349,0.000000,43.000000,109.779136,0.000000,332.423398
3819,6782.489349,0.000000,43.000000,118.302812,0.000000,200.306407
3821,6782.489349,0.000000,43.000000,119.305598,0.000000,184.763231
3828,6782.489349,0.000000,43.000000,122.815347,0.000000,130.362117
3830,6782.489349,0.000000,43.000000,123.818133,0.000000,114.818942
3845,6782.489349,0.000000,43.000000,131.339024,0.000000,358.245125
3846,6782.489349,0.000000,43.000000,131.840417,0.000000,350.473538
3848,6782.489349,0.000000,43.000000,132.843202,0.000000,334.930362
3857,6782.489349,0.000000,43.000000,137.355737,0.000000,264.986072
3858,6782.489349,0.000000,43.000000,137.857130,0.000000,257.214485
3871,6782.489349,0.000000,43.000000,144.375236,0.000000,156.183844
3873,6782.489349,0.000000,43.000000,145.378021,0.000000,140.640669
3879,6782.489349,0.000000,43.000000,148.386378,0.000000,94.011142
3884,6782.489349,0.000000,43.000000,150.893342,0.000000,55.153203
3896,6782.489349,0.000000,43.000000,156.910055,0.000000,321.894150
3902,6782.489349,0.000000,43.000000,159.918411,0.000000,275.264624
3906,6782.489349,0.000000,43.000000,161.923982,0.000000,244.178273
3926,6782.489349,0.000000,43.000000,171.951838,0.000000,88.746518
3947,6782.489349,0.000000,43.000000,182.481085,0.000000,285.543175
3948,6782.489349,0.000000,43.000000,182.982478,0.000000,277.771588
3957,6782.489349,0.000000,43.000000,187.495013,0.000000,207.827298
3960,6782.489349,0.000000,43.000000,188.999191,0.000000,184.512535
3963,6782.489349,0.000000,43.000000,190.503370,0.000000,161.197772
3969,6782.489349,0.000000,43.000000,193.511726,0.000000,114.568245
3972,6782.489349,0.000000,43.000000,195.015904,0.000000,91.253482
3992,6782.489349,0.000000,43.000000,205.043760,0.000000,295.821727
3993,6782.489349,0.000000,43.000000,205.545152,0.000000,288.050139
4003,6782.489349,0.000000,43.000000,210.559080,0.000000,210.334262
4008,6782.489349,0.000000,43.000000,213.066044,0.000000,171.476323
4016,6782.489349,0.000000,43.000000,217.077186,0.000000,109.303621
4031,6782.489349,0.000000,43.000000,224.598077,0.000000,352.729805
4032,6782.489349,0.000000,43.000000,225.099470,0.000000,344.958217
4033,6782.489349,0.000000,43.000000,225.600863,0.000000,337.186630
4040,6782.489349,0.000000,43.000000,229.110612,0.000000,282.785515
4042,6782.489349,0.000000,43.000000,230.113397,0.000000,267.242340
4043,6782.489349,0.000000,43.000000,230.614790,0.000000,259.470752
4052,6782.489349,0.000000,43.000000,235.127325,0.000000,189.526462
4057,6782.489349,0.000000,43.000000,237.634289,0.000000,150.668524
4062,6782.489349,0.000000,43.000000,240.141253,0.000000,111.810585
4067,6782.489349,0.000000,43.000000,242.648216,0.000000,72.952646
4079,6782.489349,0.000000,43.000000,248.664929,0.000000,339.693593
4100,6782.489349,0.000000,43.000000,259.194177,0.000000,176.490251
4108,6782.489349,0.000000,43.000000,263.205319,0.000000,114.317549
4114,6782.489349,0.000000,43.000000,266.213676,0.000000,67.688022
4115,6782.489349,0.000000,43.000000,266.715069,0.000000,59.916435
4130,6782.489349,0.000000,43.000000,274.235960,0.000000,303.342618
4135,6782.489349,0.000000,43.000000,276.742924,0.000000,264.484680
4142,6782.489349,0.000000,43.000000,280.252673,0.000000,210.083565
4152,6782.489349,0.000000,43.000000,285.266601,0.000000,132.367688
4158,6782.489349,0.000000,43.000000,288.274957,0.000000,85.738162
4167,6782.489349,0.000000,43.000000,292.787492,0.000000,15.793872
4172,6782.489349,0.000000,43.000000,295.294456,0.000000,336.935933
4174,6782.489349,0.000000,43.000000,296.297241,0.000000,321.392758
4187,6782.489349,0.000000,43.000000,302.815347,0.000000,220.362117
4191,6782.489349,0.000000,43.000000,304.820918,0.000000,189.275766
4197,6782.489349,0.000000,43.000000,307.829275,0.000000,142.646240
4203,6782.489349,0.000000,43.000000,310.837631,0.000000,96.016713
4206,6782.489349,0.000000,43.000000,312.341810,0.000000,72.701950
4207,6782.489349,0.000000,43.000000,312.843202,0.000000,64.930362
4217,6782.489349,0.000000,43.000000,317.857130,0.000000,347.214485
4241,6782.489349,0.000000,43.000000,329.890556,0.000000,160.696379
4242,6782.489349,0.000000,43.000000,330.391949,0.000000,152.924791
4252,6782.489349,0.000000,43.000000,335.405877,0.000000,75.208914
4257,6782.489349,0.000000,43.000000,337.912840,0.000000,36.350975
4261,6782.489349,0.000000,43.000000,339.918411,0.000000,5.264624
4262,6782.489349,0.000000,43.000000,340.419804,0.000000,357.493036
4265,6782.489349,0.000000,43.000000,341.923982,0.000000,334.178273
4281,6782.489349,0.000000,43.000000,349.946267,0.000000,209.832869
4288,6782.489349,0.000000,43.000000,353.456016,0.000000,155.431755
4293,6782.489349,0.000000,43.000000,355.962980,0.000000,116.573816
4295,6782.489349,0.000000,43.000000,356.965765,0.000000,101.030641
4306,6782.489349,0.000000,43.000000,2.481085,0.000000,15.543175
