slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
222,6640.441128,0.000000,42.000000,115.809192,0.000000,19.052925
223,6640.441128,0.000000,42.000000,116.310585,0.000000,11.030641
224,6640.441128,0.000000,42.000000,116.811978,0.000000,3.008357
225,6640.441128,0.000000,42.000000,117.313370,0.000000,354.986072
226,6640.441128,0.000000,42.000000,117.814763,0.000000,346.963788
227,6640.441128,0.000000,42.000000,118.316156,0.000000,338.941504
228,6640.441128,0.000000,42.000000,118.817549,0.000000,330.919220
229,6640.441128,0.000000,42.000000,119.318942,0.000000,322.896936
230,6640.441128,0.000000,42.000000,119.820334,0.000000,314.874652
231,6640.441128,0.000000,42.000000,120.321727,0.000000,306.852368
232,6640.441128,0.000000,42.000000,120.823120,0.000000,298.830084
233,6640.441128,0.000000,42.000000,121.324513,0.000000,290.807799
234,6640.441128,0.000000,42.000000,121.825905,0.000000,282.785515
235,6640.441128,0.000000,42.000000,122.327298,0.000000,274.763231
236,6640.441128,0.000000,42.000000,122.828691,0.000000,266.740947
237,6640.441128,0.000000,42.000000,123.330084,0.000000,258.718663
238,6640.441128,0.000000,42.000000,123.831476,0.000000,250.696379
239,6640.441128,0.000000,42.000000,124.332869,0.000000,242.674095
240,6640.441128,0.000000,42.000000,124.834262,0.000000,234.651811
241,6640.441128,0.000000,42.000000,125.335655,0.000000,226.629526
242,6640.441128,0.000000,42.000000,125.837047,0.000000,218.607242
243,6640.441128,0.000000,42.000000,126.338440,0.000000,210.584958
244,6640.441128,0.000000,42.000000,126.839833,0.000000,202.562674
245,6640.441128,0.000000,42.000000,127.341226,0.000000,194.540390
246,6640.441128,0.000000,42.000000,127.842618,0.000000,186.518106
247,6640.441128,0.000000,42.000000,128.344011,0.000000,178.495822
248,6640.441128,0.000000,42.000000,128.845404,0.000000,170.473538
249,6640.441128,0.000000,42.000000,129.346797,0.000000,162.451253
250,6640.441128,0.000000,42.000000,129.848189,0.000000,154.428969
251,6640.441128,0.000000,42.000000,130.349582,0.000000,146.406685
252,6640.441128,0.000000,42.000000,130.850975,0.000000,138.384401
253,6640.441128,0.000000,42.000000,131.352368,0.000000,130.362117
254,6640.441128,0.000000,42.000000,131.853760,0.000000,122.339833
255,6640.441128,0.000000,42.000000,132.355153,0.000000,114.317549
256,6640.441128,0.000000,42.000000,132.856546,0.000000,106.295265
257,6640.441128,0.000000,42.000000,133.357939,0.000000,98.272981
258,6640.441128,0.000000,42.000000,133.859331,0.000000,90.250696
259,6640.441128,0.000000,42.000000,134.360724,0.000000,82.228412
260,6640.441128,0.000000,42.000000,134.862117,0.000000,74.206128
261,6640.441128,0.000000,42.000000,135.363510,0.000000,66.183844
262,6640.441128,0.000000,42.000000,135.864903,0.000000,58.161560
263,6640.441128,0.000000,42.000000,136.366295,0.000000,50.139276
264,6640.441128,0.000000,42.000000,136.867688,0.000000,42.116992
265,6640.441128,0.000000,42.000000,137.369081,0.000000,34.094708
266,6640.441128,0.000000,42.000000,137.870474,0.000000,26.072423
267,6640.441128,0.000000,42.000000,138.371866,0.000000,18.050139
268,6640.441128,0.000000,42.000000,138.873259,0.000000,10.027855
269,6640.441128,0.000000,42.000000,139.374652,0.000000,2.005571
270,6640.441128,0.000000,42.000000,139.876045,0.000000,353.983287
271,6640.441128,0.000000,42.000000,140.377437,0.000000,345.961003
272,6640.441128,0.000000,42.000000,140.878830,0.000000,337.938719
273,6640.441128,0.000000,42.000000,141.380223,0.000000,329.916435
274,6640.441128,0.000000,42.000000,141.881616,0.000000,321.894150
275,6640.441128,0.000000,42.000000,142.383008,0.000000,313.871866
276,6640.441128,0.000000,42.000000,142.884401,0.000000,305.849582
277,6640.441128,0.000000,42.000000,143.385794,0.000000,297.827298
278,6640.441128,0.000000,42.000000,143.887187,0.000000,289.805014
279,6640.441128,0.000000,42.000000,144.388579,0.000000,281.782730
280,6640.441128,0.000000,42.000000,144.889972,0.000000,273.760446
281,6640.441128,0.000000,42.000000,145.391365,0.000000,265.738162
282,6640.441128,0.000000,42.000000,145.892758,0.000000,257.715877
283,6640.441128,0.000000,42.000000,146.394150,0.000000,249.693593
284,6640.441128,0.000000,42.000000,146.895543,0.000000,241.671309
285,6640.441128,0.000000,42.000000,147.396936,0.000000,233.649025
286,6640.441128,0.000000,42.000000,147.898329,0.000000,225.626741
287,6640.441128,0.000000,42.000000,148.399721,0.000000,217.604457
288,6640.441128,0.000000,42.000000,148.901114,0.000000,209.582173
289,6640.441128,0.000000,42.000000,149.402507,0.000000,201.559889
290,6640.441128,0.000000,42.000000,149.903900,0.000000,193.537604
291,6640.441128,0.000000,42.000000,150.405292,0.000000,185.515320
292,6640.441128,0.000000,42.000000,150.906685,0.000000,177.493036
